Review_ID,Restaurant_ID,User_ID,Rating,Review_Text
REV02612,R0016,U00478,4,Amazing food!
REV02613,R0194,U00614,5,Amazing food!
REV02614,R0180,U00178,3,Average experience.
REV02615,R0073,U00710,2,Not enough quantity.
REV02616,R0065,U00857,4,Fresh and hot.
REV02617,R0047,U00229,3,Average experience.
REV02618,R0101,U00677,4,Highly recommended!
REV02619,R0190,U00638,4,Worth every penny. Five stars!
REV02620,R0085,U00645,4,The taste was authentic.
REV02621,R0115,U00008,4,Highly recommended! I especially liked the dessert.
REV02622,R0021,U00935,3,Amazing food!
REV02623,R0167,U00528,1,Too salty.
REV02624,R0068,U00741,5,Amazing food! Five stars!
REV02625,R0053,U00279,3,Will definitely order again.
REV02626,R0068,U00332,5,Fresh and hot.
REV02627,R0140,U00467,4,Best in town. Five stars!
REV02628,R0049,U00504,2,Too salty.
REV02629,R0076,U00456,5,"Great service, very fast. Five stars!"
REV02630,R0197,U00615,5,Fresh and hot.
REV02631,R0135,U00774,3,"Met expectations, mostly."
REV02632,R0015,U00218,5,"Great service, very fast. I especially liked the dessert."
REV02633,R0046,U00708,4,Fresh and hot.
REV02634,R0156,U00879,4,Highly recommended!
REV02635,R0034,U00300,5,Generous portions. The main course was perfectly cooked.
REV02636,R0088,U00290,4,Loved the ambiance.
REV02637,R0146,U00470,5,Worth every penny.
REV02638,R0059,U00787,4,The taste was authentic.
REV02639,R0035,U00428,5,"Great service, very fast."
REV02640,R0142,U00285,4,The taste was authentic.
REV02641,R0022,U00491,4,Generous portions. Five stars!
REV02642,R0154,U00138,3,"Met expectations, mostly."
REV02643,R0009,U00915,5,Loved the ambiance. The main course was perfectly cooked.
REV02644,R0124,U00148,2,Stale ingredients.
REV02645,R0179,U00742,5,Amazing food! I especially liked the dessert.
REV02646,R0128,U00545,3,Might try again.
REV02647,R0081,U00190,3,Hit or miss.
REV02648,R0097,U00945,3,Worth every penny.
REV02649,R0120,U00704,5,Highly recommended! The main course was perfectly cooked.
REV02650,R0119,U00250,3,Will definitely order again.
REV02651,R0145,U00985,3,Standard quality.
REV02652,R0127,U00936,3,Nothing special.
REV02653,R0091,U00222,5,The taste was authentic.
REV02654,R0090,U00635,2,Rude staff.
REV02655,R0142,U00329,1,Food was cold.
REV02656,R0198,U00560,4,Worth every penny.
REV02657,R0098,U00194,4,The taste was authentic.
REV02658,R0064,U00921,3,"Met expectations, mostly."
REV02659,R0139,U00870,5,Best in town.
REV02660,R0133,U00692,3,Worth every penny.
REV02661,R0040,U00904,3,Standard quality.
REV02662,R0192,U00754,4,Loved the ambiance.
REV02663,R0071,U00137,2,Rude staff.
REV02664,R0172,U00906,5,Generous portions. The main course was perfectly cooked.
REV02665,R0171,U00964,5,Best in town. I especially liked the dessert.
REV02666,R0009,U00871,4,The taste was authentic.
REV02667,R0046,U00623,3,Will definitely order again.
REV02668,R0162,U00051,5,Will definitely order again.
REV02669,R0031,U00424,5,"Great service, very fast."
REV02670,R0167,U00859,2,Stale ingredients.
REV02671,R0175,U00772,5,Amazing food!
REV02672,R0028,U00172,4,The taste was authentic.
REV02673,R0098,U00123,4,Fresh and hot. I especially liked the dessert.
REV02674,R0122,U00470,4,Will definitely order again. Five stars!
REV02675,R0104,U00685,3,"Met expectations, mostly."
REV02676,R0121,U00784,2,Too salty.
REV02677,R0172,U00159,5,Fresh and hot.
REV02678,R0187,U00475,4,Amazing food!
REV02679,R0148,U00038,4,"Great service, very fast."
REV02680,R0077,U00335,5,Loved the ambiance.
REV02681,R0171,U00707,4,Loved the ambiance.
REV02682,R0158,U00659,3,Standard quality.
REV02683,R0030,U00061,4,The taste was authentic. I especially liked the dessert.
REV02684,R0097,U00830,3,"Met expectations, mostly."
REV02685,R0082,U00896,4,Amazing food!
REV02686,R0145,U00438,3,Too salty.
REV02687,R0190,U00883,3,Amazing food!
REV02688,R0110,U00014,3,Just another place.
REV02689,R0082,U00423,5,Fresh and hot.
REV02690,R0107,U00493,2,Delivery was very late.
REV02691,R0058,U00677,4,The taste was authentic. The main course was perfectly cooked.
REV02692,R0029,U00503,5,"Great service, very fast."
REV02693,R0177,U00445,2,Bad packaging.
REV02694,R0124,U00454,4,Fresh and hot.
REV02695,R0127,U00333,4,Worth every penny. Five stars!
REV02696,R0021,U00664,4,Amazing food! The main course was perfectly cooked.
REV02697,R0049,U00172,2,Overpriced.
REV02698,R0127,U00182,3,A bit plain.
REV02699,R0185,U00270,4,Highly recommended!
REV02700,R0180,U00205,2,Not worth the hype.
REV02701,R0025,U00236,3,Worth every penny.
REV02702,R0159,U00370,4,Fresh and hot.
REV02703,R0147,U00936,4,Fresh and hot. The main course was perfectly cooked.
REV02704,R0010,U00522,5,Highly recommended!
REV02705,R0018,U00224,5,Amazing food! I especially liked the dessert.
REV02706,R0153,U00062,3,Overpriced.
REV02707,R0025,U00145,4,Worth every penny. I especially liked the dessert.
REV02708,R0045,U00891,5,Fresh and hot.
REV02709,R0122,U00779,2,Stale ingredients.
REV02710,R0176,U00157,3,Just another place.
REV02711,R0108,U00263,4,Will definitely order again.
REV02712,R0121,U00158,3,Hit or miss.
REV02713,R0149,U00872,4,Generous portions. Five stars!
REV02714,R0181,U00785,4,Highly recommended!
REV02715,R0035,U00905,5,Generous portions. The main course was perfectly cooked.
REV02716,R0166,U00726,3,Not worth the hype.
REV02717,R0154,U00091,5,Worth every penny.
REV02718,R0184,U00477,2,Stale ingredients.
REV02719,R0124,U00113,4,"Great service, very fast. Five stars!"
REV02720,R0192,U00736,2,Bad packaging.
REV02721,R0064,U00817,4,Highly recommended!
REV02722,R0072,U00042,4,The taste was authentic.
REV02723,R0160,U00989,4,Highly recommended! The main course was perfectly cooked.
REV02724,R0003,U00388,3,Food was cold.
REV02725,R0091,U00762,2,Delivery was very late.
REV02726,R0018,U00519,3,Amazing food!
REV02727,R0179,U00962,5,Best in town. The main course was perfectly cooked.
REV02728,R0033,U00483,4,Amazing food!
REV02729,R0042,U00148,2,Not worth the hype.
REV02730,R0173,U00218,3,Worth every penny.
REV02731,R0073,U00504,3,Decent food for the price.
REV02732,R0095,U00761,3,"Met expectations, mostly."
REV02733,R0016,U00429,4,Fresh and hot.
REV02734,R0071,U00884,4,Fresh and hot. I especially liked the dessert.
REV02735,R0179,U00088,3,Bad packaging.
REV02736,R0195,U00863,3,Bad packaging.
REV02737,R0008,U00742,3,It was okay.
REV02738,R0123,U00395,4,"Great service, very fast."
REV02739,R0046,U00807,4,Highly recommended!
REV02740,R0164,U00341,3,Worth every penny.
REV02741,R0064,U00764,4,Worth every penny.
REV02742,R0140,U00409,3,A bit plain.
REV02743,R0144,U00747,5,Best in town.
REV02744,R0146,U00104,5,Best in town. Five stars!
REV02745,R0101,U00908,5,Fresh and hot. The main course was perfectly cooked.
REV02746,R0091,U00353,3,Nothing special.
REV02747,R0152,U00863,1,Stale ingredients.
REV02748,R0020,U00845,3,Best in town.
REV02749,R0074,U00250,4,Fresh and hot. Five stars!
REV02750,R0176,U00786,2,Bad packaging.
REV02751,R0183,U00563,4,Worth every penny. I especially liked the dessert.
REV02752,R0039,U00041,5,Will definitely order again.
REV02753,R0078,U00865,5,Worth every penny. I especially liked the dessert.
REV02754,R0089,U00805,4,Highly recommended!
REV02755,R0178,U00763,3,Hit or miss.
REV02756,R0022,U00511,5,Will definitely order again.
REV02757,R0098,U00844,3,Overpriced.
REV02758,R0107,U00289,3,Just another place.
REV02759,R0020,U00493,2,Delivery was very late.
REV02760,R0177,U00059,4,Best in town.
REV02761,R0088,U00952,3,Standard quality.
REV02762,R0160,U00837,5,Loved the ambiance. I especially liked the dessert.
REV02763,R0089,U00709,5,Generous portions.
REV02764,R0077,U00342,3,Worth every penny.
REV02765,R0125,U00387,3,"Great service, very fast."
REV02766,R0005,U00550,3,Standard quality.
REV02767,R0106,U00206,4,Fresh and hot. Five stars!
REV02768,R0182,U00972,3,Fresh and hot.
REV02769,R0102,U00131,4,Loved the ambiance.
REV02770,R0191,U00840,4,The taste was authentic.
REV02771,R0020,U00266,5,The taste was authentic.
REV02772,R0164,U00891,2,Rude staff.
REV02773,R0038,U00866,4,Best in town.
REV02774,R0044,U00899,3,Overpriced.
REV02775,R0069,U00803,5,Amazing food!
REV02776,R0166,U00882,5,Generous portions.
REV02777,R0146,U00029,4,"Great service, very fast. The main course was perfectly cooked."
REV02778,R0199,U00315,3,Nothing special.
REV02779,R0125,U00577,3,Bad packaging.
REV02780,R0005,U00840,5,Worth every penny.
REV02781,R0177,U00059,4,Highly recommended!
REV02782,R0085,U00486,5,Loved the ambiance. The main course was perfectly cooked.
REV02783,R0198,U00798,5,Highly recommended!
REV02784,R0180,U00405,3,Decent food for the price.
REV02785,R0186,U00553,2,Overpriced.
REV02786,R0153,U00931,5,Loved the ambiance. Five stars!
REV02787,R0026,U00412,5,Worth every penny. I especially liked the dessert.
REV02788,R0024,U00747,2,Not worth the hype.
REV02789,R0176,U00574,3,Best in town.
REV02790,R0157,U00813,5,Worth every penny. Five stars!
REV02791,R0051,U00616,2,Terrible taste.
REV02792,R0033,U00213,4,Highly recommended!
REV02793,R0158,U00186,3,Decent food for the price.
REV02794,R0058,U00716,4,Loved the ambiance. I especially liked the dessert.
REV02795,R0102,U00064,5,Fresh and hot.
REV02796,R0157,U00713,4,Highly recommended!
REV02797,R0072,U00785,4,Amazing food!
REV02798,R0100,U00528,3,It was okay.
REV02799,R0194,U00417,5,Generous portions.
REV02800,R0098,U00821,4,Will definitely order again. Five stars!
REV02801,R0106,U00679,5,The taste was authentic. The main course was perfectly cooked.
REV02802,R0120,U00916,4,Fresh and hot.
REV02803,R0051,U00087,4,"Great service, very fast."
REV02804,R0130,U00203,4,Best in town.
REV02805,R0110,U00855,2,Rude staff.
REV02806,R0073,U00861,4,The taste was authentic. Five stars!
REV02807,R0121,U00488,5,"Great service, very fast. Five stars!"
REV02808,R0170,U00346,3,Standard quality.
REV02809,R0053,U00405,3,Generous portions.
REV02810,R0170,U00450,4,Best in town.
REV02811,R0157,U00702,5,"Great service, very fast."
REV02812,R0024,U00841,4,Loved the ambiance.
REV02813,R0165,U00563,4,"Great service, very fast. Five stars!"
REV02814,R0089,U00612,4,Highly recommended!
REV02815,R0110,U00601,3,Best in town.
REV02816,R0198,U00778,3,Fresh and hot.
REV02817,R0133,U00094,4,Amazing food!
REV02818,R0143,U00148,3,A bit plain.
REV02819,R0021,U00976,3,A bit plain.
REV02820,R0167,U00899,4,Fresh and hot.
REV02821,R0196,U00445,5,Loved the ambiance.
REV02822,R0071,U00187,3,Standard quality.
REV02823,R0126,U00512,3,Hit or miss.
REV02824,R0011,U00731,4,Highly recommended!
REV02825,R0080,U00935,3,Rude staff.
REV02826,R0052,U00428,4,Will definitely order again.
REV02827,R0159,U00525,4,Amazing food! The main course was perfectly cooked.
REV02828,R0019,U00778,3,The taste was authentic.
REV02829,R0073,U00009,2,Not worth the hype.
REV02830,R0071,U00881,3,"Met expectations, mostly."
REV02831,R0108,U00989,5,Highly recommended!
REV02832,R0098,U00138,3,Might try again.
REV02833,R0082,U00858,3,Nothing special.
REV02834,R0003,U00092,3,Best in town.
REV02835,R0145,U00778,5,"Great service, very fast."
REV02836,R0137,U00919,5,Will definitely order again.
REV02837,R0091,U00317,3,It was okay.
REV02838,R0165,U00592,4,Worth every penny.
REV02839,R0129,U00121,3,It was okay.
REV02840,R0056,U00666,4,Best in town.
REV02841,R0005,U00281,4,Will definitely order again. I especially liked the dessert.
REV02842,R0068,U00964,5,Loved the ambiance.
REV02843,R0185,U00875,5,Highly recommended!
REV02844,R0077,U00836,4,Loved the ambiance. Five stars!
REV02845,R0120,U00160,3,Fresh and hot.
REV02846,R0041,U00464,3,Highly recommended!
REV02847,R0105,U00357,3,Just another place.
REV02848,R0095,U00081,4,Worth every penny.
REV02849,R0160,U00135,3,"Great service, very fast."
REV02850,R0055,U00539,5,The taste was authentic. Five stars!
REV02851,R0143,U00529,3,Fresh and hot.
REV02852,R0041,U00327,3,"Met expectations, mostly."
REV02853,R0161,U00094,4,Loved the ambiance. Five stars!
REV02854,R0031,U00566,3,It was okay.
REV02855,R0167,U00669,5,Generous portions. The main course was perfectly cooked.
REV02856,R0051,U00283,2,Not enough quantity.
REV02857,R0006,U00019,5,"Great service, very fast."
REV02858,R0139,U00298,3,Might try again.
REV02859,R0069,U00504,4,Best in town.
REV02860,R0140,U00969,3,Standard quality.
REV02861,R0198,U00254,4,The taste was authentic. Five stars!
REV02862,R0086,U00730,3,Terrible taste.
REV02863,R0123,U00724,3,Standard quality.
REV02864,R0152,U00521,2,Bad packaging.
REV02865,R0161,U00462,3,Delivery was very late.
REV02866,R0167,U00151,4,Generous portions.
REV02867,R0179,U00915,3,Loved the ambiance.
REV02868,R0145,U00309,5,Generous portions. I especially liked the dessert.
REV02869,R0021,U00941,5,The taste was authentic.
REV02870,R0068,U00201,5,Best in town. Five stars!
REV02871,R0012,U00230,3,Overpriced.
REV02872,R0177,U00618,4,Will definitely order again.
REV02873,R0080,U00407,1,Food was cold.
REV02874,R0036,U00741,3,Nothing special.
REV02875,R0112,U00541,3,Too salty.
REV02876,R0017,U00526,3,Overpriced.
REV02877,R0006,U00257,4,Best in town. The main course was perfectly cooked.
REV02878,R0096,U00754,4,"Great service, very fast."
REV02879,R0038,U00566,1,Too salty.
REV02880,R0146,U00727,4,Generous portions.
REV02881,R0054,U00941,5,Will definitely order again.
REV02882,R0072,U00448,5,"Great service, very fast. The main course was perfectly cooked."
REV02883,R0171,U00159,5,Highly recommended! The main course was perfectly cooked.
REV02884,R0102,U00318,5,The taste was authentic. I especially liked the dessert.
REV02885,R0183,U00820,5,Fresh and hot.
REV02886,R0095,U00272,1,Too salty.
REV02887,R0191,U00633,3,The taste was authentic.
REV02888,R0180,U00374,3,Decent food for the price.
REV02889,R0092,U00662,3,Too salty.
REV02890,R0099,U00411,2,Food was cold.
REV02891,R0097,U00014,4,The taste was authentic. The main course was perfectly cooked.
REV02892,R0024,U00230,3,Delivery was very late.
REV02893,R0187,U00569,3,A bit plain.
REV02894,R0028,U00042,5,Best in town.
REV02895,R0098,U00621,5,Amazing food! I especially liked the dessert.
REV02896,R0040,U00683,1,Food was cold.
REV02897,R0050,U00995,5,Amazing food! The main course was perfectly cooked.
REV02898,R0031,U00205,5,Will definitely order again.
REV02899,R0165,U00420,5,Best in town.
REV02900,R0155,U00524,3,"Met expectations, mostly."
REV02901,R0070,U00974,4,Loved the ambiance.
REV02902,R0074,U00626,4,Fresh and hot.
REV02903,R0120,U00690,3,Loved the ambiance.
REV02904,R0074,U00344,4,Loved the ambiance.
REV02905,R0116,U00885,5,Will definitely order again. Five stars!
REV02906,R0001,U00172,3,Terrible taste.
REV02907,R0122,U00741,3,Nothing special.
REV02908,R0118,U00746,4,Loved the ambiance. I especially liked the dessert.
REV02909,R0026,U00431,4,Fresh and hot. I especially liked the dessert.
REV02910,R0038,U00283,2,Too salty.
REV02911,R0079,U00967,4,Generous portions.
REV02912,R0020,U00602,4,Highly recommended!
REV02913,R0061,U00686,5,Will definitely order again. I especially liked the dessert.
REV02914,R0109,U00169,2,Not worth the hype.
REV02915,R0026,U00832,5,Best in town. The main course was perfectly cooked.
REV02916,R0013,U00215,4,Fresh and hot.
REV02917,R0152,U00579,2,Not worth the hype.
REV02918,R0081,U00948,1,Not enough quantity.
REV02919,R0127,U00780,5,Amazing food! The main course was perfectly cooked.
REV02920,R0039,U00651,4,Amazing food!
REV02921,R0092,U00523,4,Best in town.
REV02922,R0156,U00590,3,Decent food for the price.
REV02923,R0110,U00774,5,Fresh and hot.
REV02924,R0164,U00427,4,Loved the ambiance.
REV02925,R0143,U00833,3,Decent food for the price.
REV02926,R0121,U00065,3,Nothing special.
REV02927,R0167,U00042,5,Amazing food! Five stars!
REV02928,R0069,U00849,4,Highly recommended!
REV02929,R0081,U00329,3,Decent food for the price.
REV02930,R0053,U00473,3,Standard quality.
REV02931,R0032,U00137,5,Fresh and hot.
REV02932,R0013,U00683,3,Terrible taste.
REV02933,R0045,U00104,4,Best in town.
REV02934,R0090,U00018,2,Not worth the hype.
REV02935,R0144,U00820,4,Generous portions. Five stars!
REV02936,R0149,U00982,3,Too salty.
REV02937,R0048,U00171,3,Hit or miss.
REV02938,R0144,U00471,3,Standard quality.
REV02939,R0184,U00019,5,Best in town. I especially liked the dessert.
REV02940,R0090,U00028,3,Loved the ambiance.
REV02941,R0108,U00585,3,Average experience.
REV02942,R0023,U00958,2,Overpriced.
REV02943,R0156,U00205,4,Loved the ambiance. I especially liked the dessert.
REV02944,R0123,U00546,3,Hit or miss.
REV02945,R0155,U00228,3,Not worth the hype.
REV02946,R0051,U00352,3,Will definitely order again.
REV02947,R0001,U00336,4,Worth every penny. Five stars!
REV02948,R0074,U00088,5,"Great service, very fast."
REV02949,R0144,U00073,4,"Great service, very fast. The main course was perfectly cooked."
REV02950,R0172,U00242,4,Generous portions. The main course was perfectly cooked.
REV02951,R0066,U00979,4,Will definitely order again.
REV02952,R0062,U00402,5,Best in town. Five stars!
REV02953,R0133,U00459,2,Food was cold.
REV02954,R0145,U00522,5,The taste was authentic.
REV02955,R0057,U00127,5,Best in town.
REV02956,R0140,U00716,5,Highly recommended!
REV02957,R0126,U00943,5,"Great service, very fast. I especially liked the dessert."
REV02958,R0189,U00864,2,Not worth the hype.
REV02959,R0162,U00711,3,Too salty.
REV02960,R0148,U00593,5,Loved the ambiance.
REV02961,R0182,U00932,3,Decent food for the price.
REV02962,R0191,U00416,4,Highly recommended!
REV02963,R0048,U00911,3,Loved the ambiance.
REV02964,R0040,U00804,3,Nothing special.
REV02965,R0020,U00498,5,Fresh and hot. I especially liked the dessert.
REV02966,R0103,U00742,4,Fresh and hot.
REV02967,R0166,U00166,2,Too salty.
REV02968,R0063,U00602,4,The taste was authentic.
REV02969,R0169,U00065,2,Overpriced.
REV02970,R0109,U00533,2,Stale ingredients.
REV02971,R0124,U00368,1,Food was cold.
REV02972,R0070,U00555,4,The taste was authentic.
REV02973,R0012,U00502,5,Fresh and hot.
REV02974,R0076,U00413,4,"Great service, very fast."
REV02975,R0018,U00965,5,Best in town.
REV02976,R0142,U00125,5,Loved the ambiance.
REV02977,R0081,U00234,2,Not worth the hype.
REV02978,R0104,U00454,3,Rude staff.
REV02979,R0073,U00691,3,Standard quality.
REV02980,R0197,U00006,3,Just another place.
REV02981,R0160,U00721,4,"Great service, very fast."
REV02982,R0020,U00886,1,Overpriced.
REV02983,R0199,U00711,5,Loved the ambiance.
REV02984,R0048,U00484,5,Best in town.
REV02985,R0173,U00345,3,Might try again.
REV02986,R0006,U00840,5,Loved the ambiance. I especially liked the dessert.
REV02987,R0116,U00180,4,The taste was authentic.
REV02988,R0008,U00989,5,Worth every penny. The main course was perfectly cooked.
REV02989,R0176,U00280,3,Bad packaging.
REV02990,R0025,U00334,3,Amazing food!
REV02991,R0110,U00447,3,Amazing food!
REV02992,R0029,U00020,2,Not worth the hype.
REV02993,R0051,U00913,2,Not worth the hype.
REV02994,R0099,U00402,4,The taste was authentic.
REV02995,R0054,U00569,5,"Great service, very fast. I especially liked the dessert."
REV02996,R0021,U00252,3,Loved the ambiance.
REV02997,R0167,U00301,3,Worth every penny.
REV02998,R0164,U00186,1,Rude staff.
REV02999,R0037,U00414,3,"Great service, very fast."
REV03000,R0165,U00647,5,Amazing food!
REV03001,R0017,U00287,3,A bit plain.
REV03002,R0063,U00312,5,The taste was authentic.
REV03003,R0096,U00905,3,Amazing food!
REV03004,R0142,U00037,2,Terrible taste.
REV03005,R0168,U00720,2,Stale ingredients.
REV03006,R0084,U00931,4,Loved the ambiance.
REV03007,R0113,U00094,3,Average experience.
REV03008,R0028,U00938,3,Best in town.
REV03009,R0122,U00482,3,Average experience.
REV03010,R0034,U00940,3,Too salty.
REV03011,R0192,U00955,2,Stale ingredients.
REV03012,R0036,U00594,4,Highly recommended!
REV03013,R0143,U00654,4,Loved the ambiance. The main course was perfectly cooked.
REV03014,R0075,U00603,5,Best in town. I especially liked the dessert.
REV03015,R0179,U00390,3,Bad packaging.
REV03016,R0105,U00018,5,Amazing food!
REV03017,R0146,U00792,5,Fresh and hot.
REV03018,R0159,U00810,5,Will definitely order again.
REV03019,R0015,U00219,4,Worth every penny. I especially liked the dessert.
REV03020,R0091,U00020,3,It was okay.
REV03021,R0148,U00213,3,Hit or miss.
REV03022,R0081,U00224,2,Bad packaging.
REV03023,R0073,U00415,4,Amazing food!
REV03024,R0145,U00474,4,Amazing food!
REV03025,R0007,U00573,4,"Great service, very fast."
REV03026,R0195,U00400,3,Amazing food!
REV03027,R0039,U00597,3,It was okay.
REV03028,R0100,U00608,3,Hit or miss.
REV03029,R0061,U00609,3,Not worth the hype.
REV03030,R0126,U00177,4,The taste was authentic.
REV03031,R0037,U00658,5,Best in town.
REV03032,R0057,U00524,4,Loved the ambiance. The main course was perfectly cooked.
REV03033,R0192,U00887,3,Might try again.
REV03034,R0122,U00713,2,Overpriced.
REV03035,R0131,U00856,3,Not worth the hype.
REV03036,R0078,U00317,5,Loved the ambiance.
REV03037,R0074,U00977,3,It was okay.
REV03038,R0027,U00174,4,Generous portions. Five stars!
REV03039,R0060,U00064,2,Bad packaging.
REV03040,R0012,U00181,4,Amazing food!
REV03041,R0176,U00687,3,Might try again.
REV03042,R0115,U00275,3,"Met expectations, mostly."
REV03043,R0118,U00891,3,Average experience.
REV03044,R0188,U00142,5,The taste was authentic. Five stars!
REV03045,R0084,U00971,4,Highly recommended!
REV03046,R0075,U00969,5,The taste was authentic. The main course was perfectly cooked.
REV03047,R0011,U00807,4,Will definitely order again. I especially liked the dessert.
REV03048,R0118,U00433,5,Highly recommended!
REV03049,R0111,U00325,4,Highly recommended!
REV03050,R0004,U00660,3,Stale ingredients.
REV03051,R0108,U00218,4,Loved the ambiance. Five stars!
REV03052,R0091,U00578,1,Rude staff.
REV03053,R0108,U00799,3,Standard quality.
REV03054,R0083,U00773,5,Highly recommended!
REV03055,R0116,U00201,5,Worth every penny.
REV03056,R0140,U00799,4,Generous portions.
REV03057,R0137,U00354,4,Best in town.
REV03058,R0108,U00819,3,Standard quality.
REV03059,R0029,U00828,3,Worth every penny.
REV03060,R0005,U00845,5,"Great service, very fast."
REV03061,R0083,U00869,5,Generous portions.
REV03062,R0127,U00329,4,Highly recommended!
REV03063,R0140,U00643,5,Amazing food!
REV03064,R0149,U00078,4,Fresh and hot. I especially liked the dessert.
REV03065,R0174,U00320,5,The taste was authentic. I especially liked the dessert.
REV03066,R0061,U00606,4,Will definitely order again.
REV03067,R0109,U00717,1,Stale ingredients.
REV03068,R0145,U00191,5,The taste was authentic.
REV03069,R0082,U00803,1,Too salty.
REV03070,R0007,U00572,3,Decent food for the price.
REV03071,R0112,U00260,4,Generous portions. I especially liked the dessert.
REV03072,R0197,U00906,5,Best in town.
REV03073,R0157,U00264,5,Fresh and hot. I especially liked the dessert.
REV03074,R0177,U00281,2,Overpriced.
REV03075,R0056,U00894,3,Not worth the hype.
REV03076,R0069,U00402,3,Fresh and hot.
REV03077,R0169,U00940,2,Terrible taste.
REV03078,R0004,U00963,3,Decent food for the price.
REV03079,R0083,U00930,4,Generous portions.
REV03080,R0112,U00580,2,Overpriced.
REV03081,R0170,U00028,4,Amazing food!
REV03082,R0097,U00493,2,Stale ingredients.
REV03083,R0124,U00175,4,Will definitely order again. I especially liked the dessert.
REV03084,R0182,U00079,3,Will definitely order again.
REV03085,R0121,U00620,4,Best in town.
REV03086,R0095,U00448,2,Delivery was very late.
REV03087,R0069,U00281,3,Highly recommended!
REV03088,R0075,U00041,5,Amazing food!
REV03089,R0115,U00735,5,"Great service, very fast."
REV03090,R0174,U00412,5,The taste was authentic. I especially liked the dessert.
REV03091,R0200,U00532,5,Loved the ambiance.
REV03092,R0029,U00921,5,Amazing food! The main course was perfectly cooked.
REV03093,R0136,U00904,2,Overpriced.
REV03094,R0038,U00308,3,A bit plain.
REV03095,R0068,U00008,4,The taste was authentic. Five stars!
REV03096,R0165,U00138,5,The taste was authentic.
REV03097,R0149,U00047,3,"Met expectations, mostly."
REV03098,R0066,U00357,4,Generous portions. The main course was perfectly cooked.
REV03099,R0163,U00385,2,Overpriced.
REV03100,R0074,U00346,4,Generous portions.
REV03101,R0056,U00062,3,Overpriced.
REV03102,R0044,U00099,3,A bit plain.
REV03103,R0018,U00755,4,Best in town.
REV03104,R0145,U00380,4,Highly recommended!
REV03105,R0186,U00980,5,Generous portions.
REV03106,R0021,U00412,3,Fresh and hot.
REV03107,R0089,U00654,4,Loved the ambiance. Five stars!
REV03108,R0194,U00714,5,The taste was authentic.
REV03109,R0034,U00912,4,Best in town.
REV03110,R0129,U00191,5,Loved the ambiance. I especially liked the dessert.
REV03111,R0188,U00207,5,Highly recommended! I especially liked the dessert.
REV03112,R0037,U00741,3,Average experience.
REV03113,R0052,U00751,3,"Great service, very fast."
REV03114,R0008,U00329,4,Best in town.
REV03115,R0131,U00726,3,Too salty.
REV03116,R0011,U00305,5,Worth every penny.
REV03117,R0100,U00109,4,Best in town. Five stars!
REV03118,R0142,U00479,3,Terrible taste.
REV03119,R0159,U00359,5,Best in town.
REV03120,R0035,U00872,3,Terrible taste.
REV03121,R0037,U00848,5,The taste was authentic.
REV03122,R0044,U00262,2,Bad packaging.
REV03123,R0025,U00800,5,Generous portions.
REV03124,R0126,U00986,4,"Great service, very fast."
REV03125,R0066,U00145,4,Generous portions.
REV03126,R0104,U00372,4,"Great service, very fast."
REV03127,R0156,U00507,5,Will definitely order again.
REV03128,R0153,U00167,5,The taste was authentic.
REV03129,R0009,U00464,4,Loved the ambiance. Five stars!
REV03130,R0196,U00312,5,Best in town.
REV03131,R0108,U00162,3,Average experience.
REV03132,R0094,U00265,4,Fresh and hot. I especially liked the dessert.
REV03133,R0020,U00408,4,Worth every penny. Five stars!
REV03134,R0156,U00846,5,Fresh and hot.
REV03135,R0088,U00992,3,Not worth the hype.
REV03136,R0186,U00308,3,Rude staff.
REV03137,R0133,U00330,5,"Great service, very fast. I especially liked the dessert."
REV03138,R0048,U00331,4,Generous portions.
REV03139,R0032,U00332,4,Amazing food! The main course was perfectly cooked.
REV03140,R0013,U00442,5,Will definitely order again.
REV03141,R0182,U00740,3,Rude staff.
REV03142,R0158,U00425,2,Terrible taste.
REV03143,R0042,U00091,5,Best in town.
REV03144,R0196,U00603,3,The taste was authentic.
REV03145,R0084,U00835,4,Generous portions.
REV03146,R0132,U00592,3,"Met expectations, mostly."
REV03147,R0192,U00021,4,Best in town.
REV03148,R0124,U00747,1,Not worth the hype.
REV03149,R0083,U00062,4,Fresh and hot.
REV03150,R0133,U00217,5,Loved the ambiance.
REV03151,R0198,U00662,5,Generous portions. Five stars!
REV03152,R0021,U00343,3,A bit plain.
REV03153,R0097,U00999,4,Generous portions. Five stars!
REV03154,R0197,U00454,4,Amazing food!
REV03155,R0056,U00334,3,"Met expectations, mostly."
REV03156,R0063,U00977,4,Will definitely order again.
REV03157,R0184,U00254,5,"Great service, very fast."
REV03158,R0028,U00143,5,Loved the ambiance.
REV03159,R0157,U00370,4,Best in town.
REV03160,R0105,U00285,4,Will definitely order again. The main course was perfectly cooked.
REV03161,R0064,U00623,5,"Great service, very fast. The main course was perfectly cooked."
REV03162,R0102,U00849,4,"Great service, very fast."
REV03163,R0175,U00275,5,The taste was authentic. I especially liked the dessert.
REV03164,R0112,U00479,4,Will definitely order again.
REV03165,R0059,U00971,5,Highly recommended! The main course was perfectly cooked.
REV03166,R0114,U00952,4,Will definitely order again. The main course was perfectly cooked.
REV03167,R0102,U00020,3,Terrible taste.
REV03168,R0169,U00149,4,Fresh and hot.
REV03169,R0156,U00072,3,Decent food for the price.
REV03170,R0124,U00395,3,"Met expectations, mostly."
